s134,notes,Drank coffee:Drank tea:Worked out
s134,heart_rate,61
s134,steps,0
s135,start,2015-07-30 21:40:08
s135,end,2015-07-31 05:40:15
s135,quality,88%
s135,time_in_bed,8:00
s135,feeling,:)
s135,notes,Drank coffee:Worked out
s135,heart_rate,64
s135,steps,0
s136,start,2015-08-01 01:41:20
s136,end,2015-08-01 08:31:02
s136,quality,77%
s136,time_in_bed,6:49
s136,feeling,:)
s136,notes,Drank coffee:Drank tea:Worked out
s136,heart_rate,64
s136,steps,0
s137,start,2015-08-01 22:55:10
s137,end,2015-08-02 08:02:09
s137,quality,97%
s137,time_in_bed,9:06
s137,feeling,:)
s137,notes,Drank coffee:Worked out
s137,steps,0
s138,start,2015-08-02 23:45:43
s138,end,2015-08-03 00:00:48
s138,quality,3%
s138,time_in_bed,0:15
s138,feeling,:|
s138,notes,Drank coffee:Worked out
s138,steps,0
s139,start,2015-08-03 00:26:02
s139,end,2015-08-03 07:25:42
s139,quality,88%
s139,time_in_bed,6:59
s139,feeling,:)
s139,notes,Drank coffee:Worked out
s139,heart_rate,68
s139,steps,0
s140,start,2015-08-03 21:46:15
s140,end,2015-08-04 05:00:34
s140,quality,71%
s140,time_in_bed,7:14
s140,feeling,:)
s140,notes,Drank coffee:Stressful day:Worked out
s140,steps,0
s141,start,2015-08-04 21:17:10
s141,end,2015-08-05 04:55:48
s141,quality,81%
s141,time_in_bed,7:38
s141,feeling,:)
s141,notes,Drank coffee:Drank tea:Worked out
s141,steps,0
s142,start,2015-08-05 21:35:13
s142,end,2015-08-06 04:55:01
s142,quality,78%
s142,time_in_bed,7:19
s142,feeling,:)
s142,notes,Drank coffee:Drank tea:Worked out
s142,heart_rate,57
s142,steps,0
s143,start,2015-08-08 00:19:09
s143,end,2015-08-08 07:56:38
s143,quality,97%
s143,time_in_bed,7:37
s143,feeling,:)
s143,notes,Drank coffee:Worked out
s143,heart_rate,54
s143,steps,0
s144,start,2015-08-10 00:01:12
s144,end,2015-08-10 05:03:22
s144,quality,65%
s144,time_in_bed,5:02
s144,feeling,:)
s144,notes,Drank coffee
s144,steps,0
s145,start,2015-08-10 21:11:19
s145,end,2015-08-11 06:09:21
s145,quality,72%
s145,time_in_bed,8:58
s145,feeling,:)
s145,notes,Drank coffee:Drank tea:Worked out
s145,heart_rate,50
s145,steps,0
s146,start,2015-08-15 23:41:21
s146,end,2015-08-16 07:27:56
s146,quality,84%
s146,time_in_bed,7:46
s146,feeling,:)
s146,notes,Drank coffee
s146,steps,0
s147,start,2015-08-16 21:44:20
s147,end,2015-08-17 04:45:16
s147,quality,58%
s147,time_in_bed,7:00
s147,feeling,:)
s147,notes,Drank coffee
s147,heart_rate,56
s147,steps,0
s148,start,2015-08-17 22:13:05
s148,end,2015-08-18 05:27:25
s148,quality,85%
s148,time_in_bed,7:14
s148,feeling,:)
s148,notes,Drank coffee:Drank tea:Worked out
s148,steps,0
s149,start,2015-08-18 22:33:21
s149,end,2015-08-19 06:45:33
s149,quality,90%
s149,time_in_bed,8:12
s149,feeling,:)
s149,notes,Drank coffee:Drank tea:Worked out
s149,heart_rate,57
s149,steps,0
s150,start,2015-08-19 21:48:50
s150,end,2015-08-20 06:01:07
s150,quality,79%
s150,time_in_bed,8:12
s150,feeling,:)
s150,notes,Drank coffee:Worked out
s150,heart_rate,51
s150,steps,0
s151,start,2015-08-20 22:36:23
s151,end,2015-08-21 06:00:11
s151,quality,69%
s151,time_in_bed,7:23
s151,feeling,:)
s151,notes,Drank coffee
s151,heart_rate,58
s151,steps,0
s152,start,2015-08-21 21:52:41
s152,end,2015-08-22 06:00:13
s152,quality,88%
s152,time_in_bed,8:07
s152,feeling,:)
s152,notes,Drank coffee:Stressful day
s152,steps,0
s153,start,2015-08-22 21:59:47
s153,end,2015-08-23 05:49:06
s153,quality,90%
s153,time_in_bed,7:49
s153,feeling,:)
s153,notes,Drank coffee
s153,heart_rate,52
s153,steps,0
s154,start,2015-08-23 21:59:05
s154,end,2015-08-24 05:29:52
s154,quality,83%
s154,time_in_bed,7:30
s154,feeling,:)
s154,notes,Ate late:Drank coffee:Drank tea
s154,heart_rate,52
s154,steps,0
s155,start,2015-08-25 21:57:25
s155,end,2015-08-26 05:45:28
s155,quality,67%
s155,time_in_bed,7:48
s155,feeling,:)
s155,notes,Drank coffee
s155,steps,0
s156,start,2015-08-26 21:14:31
s156,end,2015-08-27 05:45:18
s156,quality,90%
s156,time_in_bed,8:30
s156,feeling,:)
s156,notes,Drank coffee:Stressful day
s156,steps,0
s157,start,2015-08-27 21:19:00
s157,end,2015-08-28 05:45:10
s157,quality,93%
s157,time_in_bed,8:26
s157,feeling,:|
s157,heart_rate,60
s157,steps,0
s158,start,2015-08-28 22:01:03
s158,end,2015-08-29 06:00:39
s158,quality,85%
s158,time_in_bed,7:59
s158,feeling,:)
s158,notes,Drank coffee:Drank tea
s158,heart_rate,62
s158,steps,0
s159,start,2015-08-30 22:00:05
s159,end,2015-08-31 06:00:18
s159,quality,84%
s159,time_in_bed,8:00
s159,feeling,:)
s159,notes,Drank coffee
s159,heart_rate,66
s159,steps,0
s160,start,2015-08-31 22:14:35
s160,end,2015-09-01 06:00:59
s160,quality,77%
s160,time_in_bed,7:46
s160,feeling,:)
s160,notes,Drank coffee
s160,steps,0
s161,start,2015-09-01 22:00:12
s161,end,2015-09-02 06:00:07
s161,quality,85%
s161,time_in_bed,7:59
s161,feeling,:)
s161,notes,Drank tea
s161,heart_rate,65
s161,steps,0
s162,start,2015-09-02 23:36:43
s162,end,2015-09-03 07:10:29
s162,quality,77%
s162,time_in_bed,7:33
s162,feeling,:)
s162,notes,Drank coffee
s162,heart_rate,57
s162,steps,0
s163,start,2015-09-05 22:54:41
s163,end,2015-09-06 06:59:15
s163,quality,87%
s163,time_in_bed,8:04
s163,feeling,:)
s163,notes,Drank coffee
s163,steps,0
s164,start,2015-09-07 22:45:57
s164,end,2015-09-08 06:13:08
s164,quality,84%
s164,time_in_bed,7:27
s164,feeling,:)
s164,notes,Drank coffee:Drank tea
s164,heart_rate,61
s164,steps,0
s165,start,2015-09-08 22:03:28
s165,end,2015-09-09 06:04:55
s165,quality,86%
s165,time_in_bed,8:01
s165,feeling,:)
s165,notes,Drank tea:Worked out
s165,steps,0
s166,start,2015-09-09 22:40:40
s166,end,2015-09-10 06:10:24
s166,quality,83%
s166,time_in_bed,7:29
s166,feeling,:)
s166,notes,Drank coffee:Drank tea:Worked out
s166,steps,0
s167,start,2015-09-10 22:10:47
s167,end,2015-09-11 04:57:40
s167,quality,77%
s167,time_in_bed,6:46
s167,feeling,:)
s167,notes,Drank coffee:Drank tea:Worked out
s167,steps,0
s168,start,2015-09-12 00:06:20
s168,end,2015-09-12 07:41:35
s168,quality,81%
s168,time_in_bed,7:35
s168,feeling,:)
s168,notes,Drank coffee:Worked out
s168,steps,0
s169,start,2015-09-13 22:03:28
s169,end,2015-09-14 05:50:31
s169,quality,81%
s169,time_in_bed,7:47
s169,feeling,:)
s169,notes,Drank coffee
s169,steps,0
s170,start,2015-09-14 22:33:49
s170,end,2015-09-15 06:30:22
s170,quality,83%
s170,time_in_bed,7:56
s170,feeling,:)
s170,notes,Drank coffee:Stressful day:Worked out
s170,steps,0
s171,start,2015-09-15 22:14:42
s171,end,2015-09-16 05:55:16
s171,quality,70%
s171,time_in_bed,7:40
s171,feeling,:)
s171,notes,Drank coffee:Worked out
s171,steps,0
s172,start,2015-09-16 21:59:14
s172,end,2015-09-17 06:20:08
s172,quality,80%
s172,time_in_bed,8:20
s172,feeling,:)
s172,notes,Drank coffee:Drank tea:Worked out
s172,heart_rate,59
s172,steps,0
s173,start,2015-09-17 22:57:35
s173,end,2015-09-18 06:20:12
s173,quality,60%
s173,time_in_bed,7:22
s173,feeling,:)
s173,notes,Drank coffee:Drank tea:Worked out
s173,heart_rate,56
s173,steps,0
s174,start,2015-09-19 00:31:33
s174,end,2015-09-19 06:55:11
s174,quality,55%
s174,time_in_bed,6:23
s174,feeling,:)
s174,notes,Drank coffee
s174,steps,0
s175,start,2015-09-19 22:01:37
s175,end,2015-09-20 06:48:52
s175,quality,91%
s175,time_in_bed,8:47
s175,feeling,:)
s175,notes,Drank coffee
s175,steps,0
s176,start,2015-09-20 22:07:26
s176,end,2015-09-21 06:15:54
s176,quality,79%
s176,time_in_bed,8:08
s176,feeling,:)
s176,notes,Drank coffee:Drank tea:Worked out
s176,heart_rate,55
s176,steps,0
s177,start,2015-09-22 21:34:08
s177,end,2015-09-23 06:15:39
s177,quality,81%
s177,time_in_bed,8:41
s177,feeling,:)
s177,notes,Drank coffee:Drank tea:Worked out
s177,heart_rate,58
s177,steps,0
s178,start,2015-09-23 21:37:35
s178,end,2015-09-24 05:07:03
s178,quality,77%
s178,time_in_bed,7:29
s178,feeling,:)
s178,notes,Drank coffee:Drank tea:Worked out
s178,heart_rate,49
s178,steps,0
s179,start,2015-09-24 22:37:41
s179,end,2015-09-25 06:00:13
s179,quality,83%
s179,time_in_bed,7:22
s179,feeling,:)
s179,notes,Ate late:Drank coffee:Drank tea:Worked out
s179,steps,0
s180,start,2015-09-27 22:57:29
s180,end,2015-09-28 07:00:25
s180,quality,82%
s180,time_in_bed,8:02
s180,feeling,:)
s180,notes,Drank tea
s180,heart_rate,61
s180,steps,0
s181,start,2015-09-28 21:12:50
s181,end,2015-09-29 05:15:43
s181,quality,90%
s181,time_in_bed,8:02
s181,feeling,:)
s181,notes,Drank tea:Worked out
s181,heart_rate,60
s181,steps,0
s182,start,2015-09-29 22:54:50
s182,end,2015-09-30 06:20:27
s182,quality,89%
s182,time_in_bed,7:25
s182,feeling,:)
s182,notes,Ate late:Drank coffee:Drank tea:Worked out
s182,heart_rate,58
s182,steps,0
s183,start,2015-09-30 23:57:47
s183,end,2015-10-01 06:14:26
s183,quality,62%
s183,time_in_bed,6:16
s183,feeling,:)
s183,notes,Drank coffee:Drank tea:Worked out
s183,heart_rate,55
s183,steps,0
s184,start,2015-10-03 00:09:08
s184,end,2015-10-03 07:26:26
s184,quality,69%
s184,time_in_bed,7:17
s184,feeling,:)
s184,notes,Drank coffee:Worked out
s184,heart_rate,57
s184,steps,0
s185,start,2015-10-11 00:27:25
s185,end,2015-10-11 08:58:25
s185,quality,100%
s185,time_in_bed,8:31
s185,feeling,:)
s185,notes,Drank coffee:Stressful day
s185,heart_rate,50
s185,steps,0
s186,start,2015-10-12 21:59:10
s186,end,2015-10-13 06:00:45
s186,quality,74%
s186,time_in_bed,8:01
s186,feeling,:)
s186,notes,Ate late:Drank coffee:Drank tea:Worked out
s186,steps,0
s187,start,2015-10-13 22:19:10
s187,end,2015-10-14 04:59:56
s187,quality,59%
s187,time_in_bed,6:40
s187,feeling,:)
s187,notes,Drank coffee:Worked out
s187,steps,0
s188,start,2015-10-14 05:00:29
s188,end,2015-10-14 06:00:39
s188,quality,13%
s188,time_in_bed,1:00
s188,feeling,:)
s188,steps,0
s189,start,2015-10-14 22:40:34
s189,end,2015-10-15 06:20:36
s189,quality,68%
s189,time_in_bed,7:40
s189,feeling,:)
s189,notes,Drank tea:Worked out
s189,heart_rate,65
s189,steps,0
s190,start,2015-10-15 22:12:48
s190,end,2015-10-16 06:21:06
s190,quality,67%
s190,time_in_bed,8:08
s190,feeling,:)
s190,notes,Drank coffee:Drank tea:Worked out
s190,heart_rate,58
s190,steps,0
s191,start,2015-10-17 00:45:53
s191,end,2015-10-17 07:37:31
s191,quality,57%
s191,time_in_bed,6:51
s191,feeling,:)
s191,notes,Drank coffee:Drank tea
s191,steps,0
s192,start,2015-10-18 21:52:46
s192,end,2015-10-19 06:20:17
s192,quality,67%
s192,time_in_bed,8:27
s192,feeling,:|
s192,notes,Drank coffee
s192,steps,0
s193,start,2015-10-20 21:38:02
s193,end,2015-10-21 06:20:20
s193,quality,88%
s193,time_in_bed,8:42
s193,feeling,:|
s193,notes,Drank coffee:Drank tea
s193,heart_rate,62
s193,steps,0
s194,start,2015-10-21 22:41:23
s194,end,2015-10-22 06:20:28
s194,quality,77%
s194,time_in_bed,7:39
s194,feeling,:)
s194,notes,Drank coffee:Drank tea
s194,heart_rate,53
s194,steps,0
s195,start,2015-10-22 21:46:35
s195,end,2015-10-23 05:30:45
s195,quality,80%
s195,time_in_bed,7:44
s195,feeling,:)
s195,notes,Drank coffee:Drank tea:Worked out
s195,heart_rate,70
s195,steps,0
s196,start,2015-10-24 00:32:20
s196,end,2015-10-24 08:12:45
s196,quality,77%
s196,time_in_bed,7:40
s196,feeling,:)
s196,notes,Drank coffee:Drank tea:Worked out
s196,steps,0
s197,start,2015-10-24 22:38:13
s197,end,2015-10-25 06:33:35
s197,quality,81%
s197,time_in_bed,7:55
s197,feeling,:)
s197,notes,Drank coffee:Drank tea
s197,steps,0
s198,start,2015-10-26 23:09:15
s198,end,2015-10-27 06:05:04
s198,quality,77%
s198,time_in_bed,6:55
s198,feeling,:)
s198,notes,Drank coffee:Drank tea
s198,heart_rate,65
s198,steps,0
s199,start,2015-10-27 21:34:17
s199,end,2015-10-28 05:35:51
s199,quality,78%
s199,time_in_bed,8:01
s199,feeling,:|
s199,notes,Drank coffee:Worked out
s199,steps,0
s200,start,2015-10-28 22:28:47
s200,end,2015-10-29 06:20:36
s200,quality,83%
s200,time_in_bed,7:51
s200,feeling,:|
s200,notes,Drank tea:Worked out
s200,heart_rate,53
s200,steps,0
s201,start,2015-10-29 22:30:45
s201,end,2015-10-30 06:10:51
s201,quality,81%
s201,time_in_bed,7:40
s201,feeling,:|
s201,notes,Drank tea:Worked out
s201,heart_rate,57
s201,steps,0
s202,start,2015-10-31 01:01:48
s202,end,2015-10-31 07:50:17
s202,quality,50%
s202,time_in_bed,6:48
s202,feeling,:)
s202,notes,Drank coffee:Drank tea
s202,steps,0
s203,start,2015-11-02 22:00:53
s203,end,2015-11-03 06:10:32
s203,quality,83%
s203,time_in_bed,8:09
s203,feeling,:|
s203,notes,Drank coffee:Drank tea:Worked out
s203,heart_rate,55
s203,steps,0
s204,start,2015-11-03 22:46:00
s204,end,2015-11-04 06:09:53
s204,quality,75%
s204,time_in_bed,7:23
s204,feeling,:|
s204,notes,Drank coffee:Drank tea:Worked out
s204,steps,0
s205,start,2015-11-04 22:49:17
s205,end,2015-11-05 06:00:43
s205,quality,65%
s205,time_in_bed,7:11
s205,feeling,:|
s205,notes,Drank coffee:Drank tea:Worked out
s205,steps,0
s206,start,2015-11-05 21:36:52
s206,end,2015-11-06 05:29:48
s206,quality,77%
s206,time_in_bed,7:52
s206,feeling,:|
s206,notes,Drank coffee:Drank tea:Worked out
s206,steps,0
s207,start,2015-11-07 00:19:42
s207,end,2015-11-07 08:13:55
s207,quality,93%
s207,time_in_bed,7:54
s207,feeling,:)
s207,notes,Drank coffee:Drank tea:Worked out
s207,heart_rate,98
s207,steps,0
s208,start,2015-11-08 23:28:38
s208,end,2015-11-09 06:20:45
s208,quality,69%
s208,time_in_bed,6:52
s208,feeling,:)
s208,notes,Drank coffee:Drank tea
s208,steps,0
s209,start,2015-11-09 21:59:54
s209,end,2015-11-10 05:41:00
s209,quality,88%
s209,time_in_bed,7:41
s209,feeling,:)
s209,notes,Drank coffee:Drank tea:Worked out
s209,steps,0
s210,start,2015-11-10 22:56:22
s210,end,2015-11-11 06:28:43
s210,quality,83%
s210,time_in_bed,7:32
s210,feeling,:)
s210,notes,Drank coffee:Drank tea:Worked out
s210,steps,0
s211,start,2015-11-11 22:57:35
s211,end,2015-11-12 06:20:38
s211,quality,72%
s211,time_in_bed,7:23
s211,feeling,:)
s211,notes,Drank coffee:Drank tea
s211,steps,0
s212,start,2015-11-13 22:59:58
s212,end,2015-11-14 07:46:48
s212,quality,96%
s212,time_in_bed,8:46
s212,feeling,:)
s212,notes,Drank coffee:Drank tea
s212,heart_rate,59
s212,steps,0
s213,start,2015-11-15 22:17:12
s213,end,2015-11-16 06:30:48
s213,quality,72%
s213,time_in_bed,8:13
s213,feeling,:)
s213,notes,Drank coffee:Drank tea
s213,heart_rate,62
s213,steps,0
s214,start,2015-11-18 22:07:28
s214,end,2015-11-19 05:30:48
s214,quality,80%
s214,time_in_bed,7:23
s214,feeling,:)
s214,notes,Ate late:Drank coffee:Drank tea:Worked out
s214,heart_rate,63
s214,steps,0
s215,start,2015-11-19 23:10:23
s215,end,2015-11-20 06:00:42
s215,quality,73%
s215,time_in_bed,6:50
s215,feeling,:)
s215,notes,Drank coffee:Drank tea:Worked out
s215,heart_rate,62
s215,steps,0
s216,start,2015-11-22 21:57:39
s216,end,2015-11-23 05:30:46
s216,quality,83%
s216,time_in_bed,7:33
s216,feeling,:)
s216,notes,Drank tea
s216,steps,0
s217,start,2015-11-23 22:15:24
s217,end,2015-11-24 05:00:10
s217,quality,74%
s217,time_in_bed,6:44
s217,feeling,:)
s217,notes,Drank coffee:Drank tea:Worked out
s217,steps,0
s218,start,2015-11-24 22:33:40
s218,end,2015-11-25 06:30:54
s218,quality,87%
s218,time_in_bed,7:57
s218,feeling,:)
s218,notes,Drank coffee:Drank tea:Worked out
s218,steps,0
s219,start,2015-11-25 23:26:02
s219,end,2015-11-26 06:20:47
s219,quality,69%
s219,time_in_bed,6:54
s219,feeling,:)
s219,notes,Drank coffee:Drank tea:Worked out
s219,steps,0
s220,start,2015-11-26 22:25:29
s220,end,2015-11-27 06:20:36
s220,quality,81%
s220,time_in_bed,7:55
s220,feeling,:)
s220,notes,Drank coffee:Drank tea:Worked out
s220,steps,0
s221,start,2015-11-28 01:20:50
s221,end,2015-11-28 07:46:30
s221,quality,58%
s221,time_in_bed,6:25
s221,feeling,:)
s221,notes,Drank coffee:Drank tea:Worked out
s221,heart_rate,59
s221,steps,0
s222,start,2015-11-29 22:20:20
s222,end,2015-11-30 06:20:11
s222,quality,68%
s222,time_in_bed,7:59
s222,feeling,:)
s222,notes,Drank tea
s222,steps,0
s223,start,2015-11-30 21:23:47
s223,end,2015-12-01 06:19:46
s223,quality,64%
s223,time_in_bed,8:55
s223,feeling,:)
s223,notes,Drank coffee:Drank tea:Worked out
s223,steps,0
s224,start,2015-12-01 23:03:32
s224,end,2015-12-02 06:20:45
s224,quality,84%
s224,time_in_bed,7:17
s224,feeling,:)
s224,notes,Drank coffee:Drank tea:Worked out
s224,heart_rate,57
s224,steps,0
s225,start,2015-12-02 22:19:31
s225,end,2015-12-03 05:11:26
s225,quality,75%
s225,time_in_bed,6:51
s225,feeling,:)
s225,notes,Drank coffee:Drank tea
s225,steps,0
s226,start,2015-12-03 22:51:20
s226,end,2015-12-04 05:01:02
s226,quality,70%
s226,time_in_bed,6:09
s226,feeling,:)
s226,notes,Ate late:Drank coffee:Drank tea
s226,steps,0
s227,start,2015-12-06 22:10:17
s227,end,2015-12-07 05:31:02
s227,quality,86%
s227,time_in_bed,7:20
s227,feeling,:)
s227,notes,Drank coffee:Drank tea
s227,heart_rate,68
s227,steps,0
s228,start,2015-12-07 21:20:30
s228,end,2015-12-08 05:00:36
s228,quality,86%
s228,time_in_bed,7:40
s228,feeling,:)
s228,notes,Drank tea:Stressful day:Worked out
s228,heart_rate,61
s228,steps,0
s229,start,2015-12-08 22:17:33
s229,end,2015-12-09 05:45:41
s229,quality,79%
s229,time_in_bed,7:28
s229,feeling,:)
s229,notes,Drank coffee:Drank tea:Stressful day:Worked out
s229,steps,0
s230,start,2015-12-09 21:57:33
s230,end,2015-12-10 06:10:41
s230,quality,93%
s230,time_in_bed,8:13
s230,feeling,:)
s230,notes,Drank tea:Stressful day:Worked out
s230,heart_rate,67
s230,steps,0
s231,start,2015-12-13 00:08:26
s231,end,2015-12-13 08:23:03
s231,quality,77%
s231,time_in_bed,8:14
s231,feeling,:)
s231,notes,Drank coffee
s231,steps,0
s232,start,2015-12-13 22:07:01
s232,end,2015-12-14 06:09:53
s232,quality,80%
s232,time_in_bed,8:02
s232,feeling,:)
s232,notes,Drank coffee
s232,heart_rate,52
s232,steps,0
s233,start,2015-12-15 22:32:48
s233,end,2015-12-16 06:10:41
s233,quality,75%
s233,time_in_bed,7:37
s233,feeling,:)
s233,notes,Drank coffee:Drank tea:Worked out
s233,steps,0
s234,start,2015-12-16 22:20:47
s234,end,2015-12-17 05:40:53
s234,quality,84%
s234,time_in_bed,7:20
s234,feeling,:)
s234,notes,Drank coffee:Drank tea:Stressful day
s234,steps,0
s235,start,2015-12-17 21:07:49
s235,end,2015-12-18 05:45:44
s235,quality,100%
s235,time_in_bed,8:37
s235,feeling,:)
s235,notes,Drank coffee:Drank tea:Worked out
s235,steps,0
s236,start,2015-12-20 22:19:20
s236,end,2015-12-21 06:20:02
s236,quality,72%
s236,time_in_bed,8:00
s236,feeling,:|
s236,notes,Drank coffee:Drank tea:Worked out
s236,heart_rate,56
s236,steps,0
s237,start,2015-12-21 22:06:14
s237,end,2015-12-22 05:29:49
s237,quality,80%
s237,time_in_bed,7:23
s237,feeling,:|
s237,notes,Drank coffee:Worked out
s237,steps,0
s238,start,2015-12-22 21:41:31
s238,end,2015-12-23 05:43:31
s238,quality,82%
s238,time_in_bed,8:01
s238,feeling,:)
s238,notes,Drank coffee:Drank tea:Worked out
s238,steps,0
s239,start,2015-12-23 22:33:13
s239,end,2015-12-24 06:01:00
s239,quality,79%
s239,time_in_bed,7:27
s239,feeling,:)
s239,notes,Drank coffee:Drank tea
s239,steps,0
s240,start,2015-12-29 22:44:12
s240,end,2015-12-30 07:00:31
s240,quality,76%
s240,time_in_bed,8:16
s240,feeling,:|
s240,notes,Drank coffee
s240,steps,0
s241,start,2016-01-01 23:53:45
s241,end,2016-01-02 08:27:19
s241,quality,79%
s241,time_in_bed,8:33
s241,feeling,:|
s241,notes,Drank coffee:Drank tea
s241,heart_rate,71
s241,steps,0
s242,start,2016-01-02 23:49:43
s242,end,2016-01-03 08:13:49
s242,quality,85%
s242,time_in_bed,8:24
s242,feeling,:)
s242,notes,Drank coffee:Drank tea
s242,heart_rate,65
s242,steps,0
s243,start,2016-01-03 21:44:08
s243,end,2016-01-04 05:35:23
s243,quality,69%
s243,time_in_bed,7:51
s243,feeling,:)
s243,notes,Drank coffee
s243,steps,0
s244,start,2016-01-04 22:17:03
s244,end,2016-01-05 05:45:29
s244,quality,74%
s244,time_in_bed,7:28
s244,feeling,:|
s244,notes,Drank coffee:Drank tea:Stressful day
s244,steps,0
s245,start,2016-01-05 22:18:45
s245,end,2016-01-06 06:20:45
s245,quality,66%
s245,time_in_bed,8:01
s245,feeling,:|
s245,notes,Drank coffee:Worked out
s245,steps,0
s246,start,2016-01-13 22:44:29
s246,end,2016-01-14 06:20:25
s246,quality,72%
s246,time_in_bed,7:35
s246,feeling,:|
s246,notes,Ate late:Drank coffee:Drank tea:Stressful day
s246,steps,0
s247,start,2016-01-14 22:10:58
s247,end,2016-01-15 05:28:34
s247,quality,73%
s247,time_in_bed,7:17
s247,feeling,:|
s247,notes,Drank coffee:Drank tea:Worked out
s247,steps,0
s248,start,2016-01-17 22:00:46
s248,end,2016-01-18 05:30:32
s248,quality,76%
s248,time_in_bed,7:29
s248,feeling,:|
s248,notes,Drank coffee:Drank tea:Worked out
s248,steps,0
s249,start,2016-01-18 21:56:26
s249,end,2016-01-19 05:34:59
s249,quality,78%
s249,time_in_bed,7:38
s249,notes,Ate late:Drank coffee:Drank tea
s249,steps,0
s250,start,2016-01-19 22:46:50
s250,end,2016-01-20 06:35:37
s250,quality,75%
s250,time_in_bed,7:48
s250,notes,Drank coffee:Drank tea:Worked out
s250,steps,0
s251,start,2016-01-20 21:13:40
s251,end,2016-01-21 06:29:37
s251,quality,77%
s251,time_in_bed,9:15
s251,notes,Drank coffee:Drank tea
s251,steps,0
s252,start,2016-01-21 21:33:27
s252,end,2016-01-22 06:23:55
s252,quality,79%
s252,time_in_bed,8:50
s252,notes,Drank coffee
s252,steps,0
s253,start,2016-01-22 22:17:12
s253,end,2016-01-23 08:14:54
s253,quality,79%
s253,time_in_bed,9:57
s253,notes,Drank coffee:Worked out
s253,steps,0
s254,start,2016-01-24 22:06:59
s254,end,2016-01-25 06:30:14
s254,quality,85%
s254,time_in_bed,8:23
s254,notes,Drank coffee:Drank tea:Worked out
s254,steps,0
s255,start,2016-01-25 22:27:55
s255,end,2016-01-26 06:38:49
s255,quality,88%
s255,time_in_bed,8:10
s255,notes,Drank coffee
s255,steps,0
s256,start,2016-01-26 22:58:16
s256,end,2016-01-27 06:28:13
s256,quality,83%
s256,time_in_bed,7:29
s256,notes,Drank coffee:Drank tea:Worked out
s256,steps,0
s257,start,2016-01-27 22:02:27
s257,end,2016-01-28 05:23:02
s257,quality,84%
s257,time_in_bed,7:20
s257,notes,Drank coffee:Drank tea:Worked out
s257,steps,0
s258,start,2016-01-28 22:11:17
s258,end,2016-01-29 05:26:31
s258,quality,76%
s258,time_in_bed,7:15
s258,notes,Drank coffee:Drank tea:Worked out
s258,steps,0
s259,start,2016-01-29 21:47:34
s259,end,2016-01-30 06:06:40
s259,quality,88%
s259,time_in_bed,8:19
s259,notes,Drank coffee:Drank tea:Worked out
s259,steps,0
s260,start,2016-01-31 22:58:22
s260,end,2016-02-01 06:19:07
s260,quality,78%
s260,time_in_bed,7:20
s260,notes,Drank coffee
s260,steps,0
s261,start,2016-02-01 22:02:40
s261,end,2016-02-02 05:27:42
s261,quality,82%
s261,time_in_bed,7:25
s261,notes,Drank coffee:Drank tea:Worked out
s261,steps,0
s262,start,2016-02-02 21:47:43
s262,end,2016-02-03 05:20:45
s262,quality,72%
s262,time_in_bed,7:33
s262,notes,Drank coffee:Worked out
s262,steps,0
s263,start,2016-02-03 22:54:38
s263,end,2016-02-04 06:20:45
s263,quality,79%
s263,time_in_bed,7:26
s263,notes,Drank coffee:Worked out
s263,steps,0
s264,start,2016-02-04 22:17:56
s264,end,2016-02-05 06:53:46
s264,quality,74%
s264,time_in_bed,8:35
s264,notes,Drank coffee:Stressful day:Worked out
s264,steps,0
s265,start,2016-02-05 23:45:36
s265,end,2016-02-06 07:35:42
s265,quality,84%
s265,time_in_bed,7:50
s265,notes,Drank coffee
s265,steps,0
s266,start,2016-02-06 22:55:30
s266,end,2016-02-07 07:35:48
s266,quality,91%
s266,time_in_bed,8:40
s266,notes,Drank tea
s266,steps,0
s267,start,2016-02-08 00:44:15
s267,end,2016-02-08 07:45:22
s267,quality,68%
s267,time_in_bed,7:01
s267,notes,Drank coffee:Drank tea
s267,steps,0
s268,start,2016-02-08 22:43:49
s268,end,2016-02-09 06:40:40
s268,quality,77%
s268,time_in_bed,7:56
s268,notes,Drank coffee:Drank tea:Worked out
s268,steps,0
s269,start,2016-02-09 21:57:50
s269,end,2016-02-10 05:31:30
s269,quality,66%
s269,time_in_bed,7:33
s269,notes,Drank coffee:Worked out
s269,steps,0
s270,start,2016-02-13 23:41:34
s270,end,2016-02-14 05:11:40
s270,quality,38%
s270,time_in_bed,5:30
s270,notes,Drank coffee
s270,steps,0
s271,start,2016-02-14 22:07:58
s271,end,2016-02-15 05:53:25
s271,quality,84%
s271,time_in_bed,7:45
s271,notes,Drank coffee:Stressful day
s271,steps,0
s272,start,2016-02-15 22:07:07
s272,end,2016-02-16 05:25:39
s272,quality,76%
s272,time_in_bed,7:18
s272,notes,Drank coffee:Worked out
s272,steps,0
s273,start,2016-02-16 22:20:30
s273,end,2016-02-17 05:32:48
s273,quality,70%
s273,time_in_bed,7:12
s273,notes,Drank coffee:Worked out
s273,steps,0
s274,start,2016-02-17 21:33:26
s274,end,2016-02-18 06:24:29
s274,quality,90%
s274,time_in_bed,8:51
s274,notes,Drank coffee:Stressful day:Worked out
s274,steps,0
s275,start,2016-02-18 22:47:46
s275,end,2016-02-19 06:26:50
s275,quality,77%
s275,time_in_bed,7:39
s275,notes,Drank coffee:Drank tea:Worked out
s275,steps,0
